日期,大类名称,中类名称,商品名称,销售数量,销售金额,退货金额,折扣金额,利润率,客单价
2024-06-16,家居用品,厨具,炒锅套装,89,36035.99,1201.69,4004.24,0.48,404.9
2024-06-16,食品,调味品,进口橄榄油,471,114089.55,4191.15,13954.43,0.26,242.23
2024-06-16,服装,童装,连衣裙,45,110855.11,5421.65,12917.95,0.22,2463.45
2024-06-16,家居用品,收纳,整体衣柜,117,472184.96,9142.95,57107.05,0.48,4035.77
2024-06-16,服装,女装,真丝旗袍,280,390262.67,18159.14,47104.33,0.18,1393.8
2024-06-16,电子产品,平板电脑,iPad Pro,41,60245.14,1256.26,5877.48,0.45,1469.39
2024-06-16,食品,饮料,咖啡,416,165808.75,3915.16,20699.23,0.37,398.58
2024-06-16,家居用品,卫浴,花洒,139,84440.48,2866.91,8573.58,0.43,607.49
2024-06-16,食品,粮油,面条,113,52836.61,2055.82,3734.92,0.28,467.58
2024-06-16,家居用品,家具,床架,126,498123.53,9111.69,51911.64,0.25,3953.36
2024-06-17,电子产品,平板电脑,华为MatePad,13,38246.29,1850.96,3399.57,0.31,2942.02
2024-06-17,电子产品,平板电脑,小米平板,94,503666.95,11379.57,58469.02,0.35,5358.16
2024-06-17,电子产品,笔记本,戴尔XPS,59,371855.29,11550.82,48840.82,0.25,6302.63
2024-06-17,食品,调味品,醋,300,266865.26,11965.95,22164.88,0.22,889.55
2024-06-17,服装,运动装,李宁,205,404735.98,4159.77,46049.32,0.46,1974.32
2024-06-17,食品,调味品,松露油,330,272349.03,5745.32,16566.77,0.26,825.3
2024-06-17,服装,配饰,围巾,92,140082.02,4178.07,10680.45,0.33,1522.63
2024-06-17,服装,男装,商务西服,57,33933.23,825.07,3379.7,0.22,595.32
2024-06-17,食品,饮料,矿泉水,222,91095.95,3338.15,11600.71,0.32,410.34
2024-06-18,家居用品,卫浴,浴室柜,192,49585.41,1795.36,7366.36,0.38,258.26
2024-06-18,服装,童装,外套,165,187717.55,7338.37,16296.9,0.23,1137.68
2024-06-18,服装,女装,羽绒服,112,217686.69,2333.78,30374.25,0.37,1943.63
2024-06-18,家居用品,收纳,收纳柜,101,71847.16,2975.39,9619.53,0.21,711.36
2024-06-18,食品,生鲜,三文鱼,424,117885.41,3459.62,14068.81,0.27,278.03
2024-06-18,服装,男装,休闲西装,208,248562.85,11678.91,33684.52,0.32,1195.01
2024-06-18,家居用品,卫浴,浴缸套装,61,237118.29,10913.76,13375.18,0.26,3887.19
2024-06-18,家居用品,厨具,烤箱,36,30964.35,1239.52,2195.02,0.24,860.12
2024-06-18,食品,饮料,果汁,463,130696.18,6359.11,18499.0,0.34,282.28
2024-06-18,食品,饮料,咖啡,26,17673.48,361.32,1560.93,0.46,679.75
2024-06-18,食品,零食,糖果,168,133339.16,3492.35,11436.86,0.49,793.69
2024-06-18,食品,零食,糖果,453,389264.68,18815.98,57934.81,0.27,859.3
2024-06-18,家居用品,卫浴,浴室柜,127,549146.46,22256.0,52956.3,0.23,4323.99
2024-06-19,家居用品,厨具,烤箱,191,190428.07,4706.05,14857.29,0.25,997.01
2024-06-19,电子产品,智能手表,Apple Watch,33,14347.06,318.01,1011.12,0.26,434.76
2024-06-19,电子产品,智能手表,Garmin,92,304233.5,9835.35,27171.87,0.48,3306.89
2024-06-19,家居用品,家纺,羽绒被,139,226367.84,5802.22,19247.5,0.22,1628.55
2024-06-19,服装,运动装,安德玛,12,1482.42,51.09,196.22,0.19,123.54
2024-06-19,服装,童装,连衣裙,194,153768.42,7517.0,20112.39,0.37,792.62
2024-06-19,服装,男装,裤子,282,592468.66,22847.63,41727.49,0.4,2100.95
2024-06-19,服装,运动装,彪马,28,1454.03,50.27,204.12,0.33,51.93
2024-06-19,电子产品,智能手表,Apple Watch,9,35900.81,445.26,4755.32,0.5,3988.98
2024-06-20,电子产品,智能手表,小米手环,82,247081.9,5626.82,21343.79,0.48,3013.19
2024-06-20,家居用品,家纺,地毯,100,93377.43,1483.3,13531.11,0.5,933.77
2024-06-20,服装,运动装,阿迪达斯,137,235180.68,3859.15,21083.25,0.32,1716.65
2024-06-20,电子产品,相机,佳能R6,51,129524.83,1666.19,8348.78,0.4,2539.7
2024-06-20,食品,饮料,果汁,181,137598.76,3148.24,17348.27,0.33,760.21
2024-06-20,家居用品,家纺,蚕丝被,50,106255.33,4510.52,7080.68,0.17,2125.11
2024-06-20,食品,调味品,调味料,124,113677.82,4140.41,10737.16,0.42,916.76
2024-06-20,服装,运动装,阿迪达斯,217,176473.39,6981.7,14728.31,0.26,813.24
2024-06-20,服装,配饰,钻石项链,143,32480.65,755.97,4430.71,0.33,227.14
2024-06-20,电子产品,笔记本,联想ThinkPad,8,50133.52,728.58,3667.73,0.37,6266.69
2024-06-20,食品,粮油,进口面粉,136,120937.93,4980.82,10305.94,0.45,889.25
2024-06-20,电子产品,游戏机,Xbox Series X,63,447402.23,12056.23,47033.62,0.43,7101.62
2024-06-21,电子产品,游戏机,PS5,23,77801.53,3183.48,4212.44,0.16,3382.68
2024-06-21,食品,调味品,进口橄榄油,409,389379.4,11120.17,36972.35,0.42,952.03
2024-06-21,家居用品,收纳,整体衣柜,164,125087.62,6124.18,7650.44,0.2,762.73
2024-06-21,服装,配饰,奢侈品包包,99,149055.6,5369.13,15212.38,0.49,1505.61
2024-06-21,家居用品,收纳,置物架,8,2546.02,61.4,222.7,0.25,318.25
2024-06-21,服装,男装,裤子,242,559177.52,24050.46,83458.07,0.27,2310.65
2024-06-21,服装,女装,外套,142,89184.02,2296.79,5022.42,0.21,628.06
2024-06-21,服装,配饰,手表,151,58698.76,794.77,8592.22,0.37,388.73
2024-06-21,家居用品,卫浴,浴缸套装,162,138423.13,3199.85,14418.75,0.35,854.46
2024-06-21,服装,童装,运动服,133,270882.2,9473.18,32914.99,0.36,2036.71
2024-06-21,食品,饮料,进口红酒,465,130577.06,2009.97,12132.49,0.4,280.81
2024-06-21,家居用品,厨具,电饭煲,178,502966.36,23786.09,50511.26,0.28,2825.65
2024-06-21,食品,粮油,进口面粉,407,395170.46,12464.12,44337.78,0.28,970.93
2024-06-22,电子产品,平板电脑,Samsung Tab,96,306700.69,11878.0,17619.34,0.22,3194.8
2024-06-22,服装,男装,休闲西装,117,207642.36,3480.99,21586.97,0.28,1774.72
2024-06-22,家居用品,厨具,炒锅套装,90,281589.99,3594.38,36792.56,0.29,3128.78
2024-06-22,食品,调味品,进口橄榄油,331,33429.68,1527.66,2958.7,0.36,101.0
2024-06-22,食品,粮油,有机大米,245,89046.64,3655.79,5195.87,0.38,363.46
2024-06-22,电子产品,笔记本,联想ThinkPad,90,445512.97,10278.46,56213.06,0.19,4950.14
2024-06-22,家居用品,灯具,北欧吊灯,13,5123.23,171.42,489.01,0.3,394.09
2024-06-23,食品,饮料,茅台酒,460,322165.05,6463.73,39637.98,0.3,700.36
2024-06-23,服装,男装,休闲西装,79,166555.79,2330.27,16976.03,0.25,2108.3
2024-06-23,电子产品,平板电脑,小米平板,96,532569.64,19494.73,69671.62,0.31,5547.6
2024-06-23,服装,童装,连衣裙,147,127337.8,4953.89,14138.43,0.26,866.24
2024-06-23,电子产品,手机,iPhone 14 Pro,31,72417.75,2483.83,10843.02,0.5,2336.06
2024-06-23,家居用品,家纺,蚕丝被,24,75055.12,1726.51,8062.9,0.31,3127.3
2024-06-23,电子产品,平板电脑,华为MatePad,100,719983.61,32850.85,59273.46,0.48,7199.84
2024-06-23,服装,女装,羽绒服,210,553414.67,22971.2,66300.54,0.28,2635.31
2024-06-23,电子产品,配件,手机壳,22,210063.09,8296.78,18422.7,0.24,9548.32
2024-06-23,服装,男装,衬衫,173,158418.64,3598.53,20648.01,0.19,915.71
2024-06-23,食品,粮油,进口面粉,65,64120.61,2315.04,7564.72,0.5,986.47
2024-06-23,食品,生鲜,进口水果,65,26075.71,810.97,2538.6,0.25,401.16
2024-06-23,食品,粮油,调和油,410,130230.73,2132.85,10995.55,0.3,317.64
2024-06-23,食品,调味品,进口橄榄油,178,41843.42,870.75,6031.07,0.17,235.08
2024-06-24,食品,调味品,调味料,356,218374.01,8221.5,23155.83,0.46,613.41
2024-06-24,服装,男装,商务西服,228,643230.51,15847.64,54924.54,0.4,2821.19
2024-06-24,家居用品,卫浴,浴缸套装,13,38038.37,1618.91,3175.51,0.47,2926.03
2024-06-24,电子产品,相机,松下S5,54,314349.16,14476.33,20152.69,0.43,5821.28
2024-06-24,服装,女装,真丝旗袍,236,624742.29,26262.38,83214.65,0.28,2647.21
2024-06-24,电子产品,智能手表,Apple Watch,69,485186.74,15118.42,55674.72,0.31,7031.69
2024-06-24,服装,童装,品牌童装,151,181172.95,8822.47,20499.15,0.35,1199.82
2024-06-24,服装,运动装,安德玛,233,65449.34,992.47,6607.77,0.4,280.9
2024-06-24,家居用品,收纳,收纳柜,70,194277.55,4110.82,22788.45,0.33,2775.39
2024-06-24,电子产品,智能手表,Garmin,49,229533.33,5319.0,12979.95,0.16,4684.35
2024-06-24,电子产品,笔记本,华为MateBook,82,622582.04,27327.24,74152.13,0.27,7592.46
2024-06-24,服装,运动装,阿迪达斯,191,551514.69,7976.8,38535.93,0.29,2887.51
2024-06-24,家居用品,收纳,置物架,63,27094.06,1280.48,2362.22,0.18,430.06
2024-06-24,食品,零食,薯片,257,55067.21,1394.08,2877.15,0.24,214.27
2024-06-24,电子产品,笔记本,戴尔XPS,83,657385.32,24342.33,66055.75,0.27,7920.31
2024-06-25,电子产品,笔记本,戴尔XPS,32,43327.45,714.56,5996.4,0.29,1353.98
2024-06-25,家居用品,家具,床架,144,377984.13,17658.94,40175.51,0.34,2624.89
2024-06-25,食品,饮料,茅台酒,337,206184.46,2624.72,21510.48,0.35,611.82
2024-06-25,食品,饮料,进口红酒,379,157595.91,3006.71,15663.02,0.32,415.82
2024-06-25,服装,童装,运动服,91,13035.04,294.63,1403.96,0.35,143.24
2024-06-25,家居用品,灯具,落地灯,52,161587.96,7107.22,23747.93,0.36,3107.46
2024-06-25,家居用品,家纺,蚕丝被,138,77593.73,1224.95,7584.19,0.16,562.27
2024-06-25,家居用品,家具,书柜,48,213788.05,7758.8,14316.37,0.17,4453.92
2024-06-25,家居用品,卫浴,浴室柜,33,78212.64,3480.99,6329.89,0.42,2370.08
2024-06-26,食品,生鲜,进口水果,497,292089.84,8599.11,40042.48,0.48,587.71
2024-06-26,服装,男装,衬衫,200,390671.3,17391.37,54627.96,0.43,1953.36
2024-06-26,服装,女装,真丝旗袍,91,25510.46,1129.1,1896.42,0.49,280.33
2024-06-26,服装,女装,套装,209,604393.24,17930.9,80950.51,0.37,2891.83
2024-06-26,服装,女装,羽绒服,120,325892.36,13752.15,31295.52,0.44,2715.77
2024-06-26,食品,饮料,进口红酒,156,151396.05,5816.35,13920.21,0.39,970.49
2024-06-26,食品,粮油,调和油,221,190619.57,1969.15,25697.65,0.15,862.53
2024-06-27,家居用品,卫浴,智能马桶,184,524355.57,9295.18,29214.27,0.15,2849.76
2024-06-27,服装,女装,连衣裙,209,525542.19,11120.12,60416.15,0.44,2514.56
2024-06-27,服装,运动装,李宁,57,112900.1,4511.04,11238.42,0.47,1980.7
2024-06-27,电子产品,配件,充电器,52,60838.61,1712.94,6230.76,0.17,1169.97
2024-06-27,服装,男装,夹克,193,420971.11,14424.23,54044.75,0.38,2181.2
2024-06-27,电子产品,笔记本,MacBook Pro,65,107397.5,4763.56,14447.52,0.38,1652.27
2024-06-27,电子产品,游戏机,Switch OLED,45,156693.64,1959.73,15219.8,0.4,3482.08
2024-06-27,食品,粮油,面条,202,197851.63,7425.65,26554.96,0.31,979.46
2024-06-27,家居用品,家纺,蚕丝被,93,36485.47,1575.64,3069.9,0.17,392.32
2024-06-27,家居用品,卫浴,浴缸套装,174,189099.51,6182.98,15164.57,0.31,1086.78
2024-06-27,家居用品,灯具,水晶吊灯,143,173747.68,4319.93,16604.46,0.48,1215.02
2024-06-27,食品,生鲜,进口水果,258,67165.72,2012.26,3632.71,0.42,260.33
2024-06-28,食品,粮油,调和油,267,63722.08,2294.02,8526.25,0.3,238.66
2024-06-28,服装,运动装,李宁,66,128002.8,4890.42,18276.11,0.41,1939.44
2024-06-28,电子产品,笔记本,MacBook Pro,45,379756.23,15439.85,31394.44,0.19,8439.03
2024-06-28,服装,女装,外套,70,201895.75,6036.6,10924.08,0.19,2884.22
2024-06-28,电子产品,游戏机,Switch OLED,53,401472.65,7565.86,45270.45,0.29,7574.96
2024-06-28,服装,男装,衬衫,162,290969.48,8761.59,33328.42,0.31,1796.11
2024-06-28,家居用品,灯具,北欧吊灯,183,541327.79,19377.14,69169.01,0.41,2958.08
2024-06-28,食品,粮油,面条,290,99197.57,4689.53,6565.55,0.48,342.06
2024-06-28,服装,运动装,耐克运动服,178,502002.12,12144.31,67725.02,0.17,2820.24
2024-06-28,家居用品,卫浴,智能马桶,133,72024.28,1834.14,4696.8,0.32,541.54
2024-06-28,服装,运动装,耐克运动服,101,89618.18,4445.29,8188.58,0.45,887.31
2024-06-28,家居用品,卫浴,浴室柜,111,178124.53,8130.78,12464.62,0.27,1604.73
2024-06-28,电子产品,笔记本,联想ThinkPad,39,104346.53,4658.66,15622.24,0.35,2675.55
2024-06-28,家居用品,厨具,烤箱,151,265113.3,2771.46,32590.94,0.49,1755.72
2024-06-28,食品,生鲜,蔬菜,379,128043.97,3786.42,8386.83,0.41,337.85
2024-06-29,服装,配饰,帽子,153,407398.28,12854.77,21723.0,0.39,2662.73
2024-06-29,食品,粮油,调和油,22,1349.78,60.63,175.22,0.31,61.35
2024-06-29,服装,女装,真丝旗袍,250,349630.16,5294.77,32870.69,0.22,1398.52
2024-06-29,电子产品,智能手表,华为Watch,4,22249.91,510.72,2609.49,0.33,5562.48
2024-06-29,电子产品,平板电脑,华为MatePad,90,392577.47,11063.22,24889.6,0.43,4361.97
2024-06-29,食品,调味品,酱油,384,328695.82,16328.36,23071.99,0.37,855.98
2024-06-29,电子产品,手机,小米14,78,512070.98,13776.29,44342.71,0.18,6565.01
2024-06-29,家居用品,卫浴,花洒,78,383535.87,5448.22,54250.99,0.22,4917.13
2024-06-29,食品,粮油,有机大米,477,271850.32,4055.1,33944.38,0.36,569.92
2024-06-29,家居用品,家纺,地毯,86,86377.46,2095.48,10897.44,0.33,1004.39
2024-06-29,食品,零食,进口巧克力,125,56422.67,1079.77,8335.74,0.29,451.38
2024-06-29,服装,配饰,奢侈品包包,248,489355.56,5723.02,32264.66,0.2,1973.21
2024-06-29,服装,运动装,阿迪达斯,288,203708.66,5580.74,20401.95,0.21,707.32
2024-06-29,电子产品,智能手表,华为Watch,92,421489.95,5214.13,61702.02,0.19,4581.41
2024-06-30,食品,调味品,进口橄榄油,28,27338.62,518.27,3231.14,0.42,976.38
2024-06-30,食品,粮油,有机大米,30,16416.96,646.09,1466.25,0.26,547.23
2024-06-30,服装,女装,真丝旗袍,94,195200.93,6082.05,10153.43,0.34,2076.61
2024-06-30,电子产品,配件,平板保护套,51,246116.2,6825.23,34085.78,0.27,4825.81
2024-06-30,家居用品,厨具,烤箱,157,22353.11,762.12,2474.93,0.38,142.38
2024-06-30,电子产品,智能手表,华为Watch,8,27301.52,927.97,3973.37,0.17,3412.69
2024-06-30,电子产品,笔记本,MacBook Pro,21,124167.92,3635.89,15930.85,0.26,5912.76
2024-06-30,食品,调味品,进口橄榄油,444,260644.58,9090.39,19742.02,0.16,587.04
2024-06-30,服装,运动装,李宁,260,643803.34,25630.17,53886.38,0.37,2476.17
2024-06-30,家居用品,厨具,炒锅套装,70,167845.68,2336.35,23468.0,0.2,2397.8
2024-06-30,电子产品,平板电脑,iPad Air,26,101676.79,4059.39,7460.3,0.29,3910.65
2024-06-30,电子产品,手机,华为P60,76,512826.79,5878.45,38485.32,0.27,6747.72
2024-06-30,电子产品,笔记本,戴尔XPS,4,15736.24,462.38,2090.42,0.42,3934.06
2024-06-30,电子产品,平板电脑,Samsung Tab,37,283745.11,10743.71,29228.56,0.49,7668.79
2024-07-01,家居用品,灯具,落地灯,51,142274.65,4368.01,20750.35,0.24,2789.7
2024-07-01,食品,饮料,进口红酒,284,158410.58,7752.73,15400.27,0.46,557.78
2024-07-01,服装,运动装,安德玛,267,419313.13,11326.53,54323.67,0.18,1570.46
2024-07-01,食品,饮料,咖啡,145,143919.21,4562.99,16949.66,0.32,992.55
2024-07-01,电子产品,配件,无线耳机,12,85443.79,3436.55,8352.27,0.16,7120.32
2024-07-01,服装,男装,休闲西装,47,121355.0,3311.54,6763.38,0.41,2582.02
2024-07-01,电子产品,笔记本,华为MateBook,18,161245.31,2415.71,22725.49,0.25,8958.07
2024-07-01,服装,童装,连衣裙,236,357306.27,5639.4,38048.56,0.38,1514.01
2024-07-01,食品,粮油,进口面粉,215,121792.24,4249.92,17341.85,0.22,566.48
2024-07-01,家居用品,家纺,床上四件套,100,464341.86,19980.37,27514.99,0.26,4643.42
2024-07-02,食品,调味品,调味料,418,141740.07,3280.81,8775.0,0.26,339.09
2024-07-02,服装,配饰,围巾,52,38596.19,1208.16,3242.12,0.39,742.23
2024-07-02,家居用品,收纳,收纳盒,80,81691.53,1568.15,5684.59,0.24,1021.14
2024-07-02,家居用品,收纳,收纳柜,28,33345.36,437.35,2725.38,0.35,1190.91
2024-07-02,家居用品,收纳,储物箱,138,448248.62,16918.9,39341.28,0.2,3248.18
2024-07-02,食品,零食,薯片,54,1270.52,61.47,96.32,0.23,23.53
2024-07-02,电子产品,游戏机,PS4 Pro,34,184021.09,6248.16,14916.86,0.49,5412.39
2024-07-02,服装,童装,运动服,93,96952.69,4587.55,13717.61,0.37,1042.5
2024-07-02,服装,男装,商务西服,260,376687.1,9908.87,48294.07,0.19,1448.8
2024-07-02,服装,运动装,彪马,23,50837.8,1588.49,5363.55,0.45,2210.34
2024-07-02,食品,粮油,调和油,391,44801.63,455.39,6322.61,0.29,114.58
2024-07-02,服装,配饰,手表,179,441458.9,13597.73,32748.34,0.49,2466.25
2024-07-02,家居用品,灯具,北欧吊灯,95,148069.02,6381.02,10189.37,0.44,1558.62
2024-07-02,电子产品,相机,索尼A7M4,12,110060.39,4862.49,12527.52,0.24,9171.7
2024-07-02,食品,粮油,面条,252,126419.72,3592.57,11908.32,0.47,501.67
2024-07-02,食品,生鲜,蔬菜,122,108231.45,2179.81,12568.17,0.23,887.14
2024-07-03,服装,女装,连衣裙,190,171958.36,4066.83,10993.62,0.28,905.04
2024-07-03,电子产品,笔记本,联想ThinkPad,92,724616.34,16499.11,94107.06,0.19,7876.26
2024-07-03,电子产品,平板电脑,iPad Air,58,316600.86,10742.95,21081.03,0.38,5458.64
2024-07-03,电子产品,智能手表,Garmin,96,365367.66,13763.76,21911.81,0.43,3805.91
2024-07-03,电子产品,平板电脑,Samsung Tab,10,98661.07,4451.43,11269.17,0.39,9866.11
2024-07-03,服装,女装,套装,79,22255.78,536.39,1935.36,0.44,281.72
2024-07-03,服装,童装,运动服,277,210893.31,6411.15,25589.35,0.42,761.35
2024-07-03,电子产品,平板电脑,iPad Pro,37,252066.64,5628.61,14248.95,0.4,6812.61
2024-07-03,电子产品,笔记本,联想ThinkPad,70,415135.12,8553.38,49198.01,0.4,5930.5
2024-07-03,服装,配饰,奢侈品包包,162,185591.02,7646.44,21353.71,0.16,1145.62
2024-07-03,服装,男装,衬衫,52,149033.9,1903.11,19309.16,0.45,2866.04
2024-07-03,电子产品,笔记本,戴尔XPS,73,43738.05,1892.74,4322.59,0.21,599.15
2024-07-03,家居用品,家纺,羽绒被,148,495174.9,11130.76,70671.11,0.5,3345.78
2024-07-03,家居用品,家具,床架,193,237930.47,3249.97,22540.57,0.19,1232.8
2024-07-03,食品,生鲜,三文鱼,160,143942.2,6897.33,7450.74,0.24,899.64
2024-07-03,电子产品,配件,无线耳机,9,56963.54,1574.46,5030.42,0.27,6329.28
2024-07-03,食品,调味品,进口橄榄油,47,25429.25,698.3,3753.43,0.22,541.05
2024-07-03,食品,零食,薯片,89,34437.19,550.78,5032.29,0.49,386.93
2024-07-03,食品,饮料,矿泉水,207,150763.51,7271.69,7712.69,0.27,728.33
2024-07-03,家居用品,卫浴,花洒,137,99052.93,4182.54,11989.62,0.24,723.01
2024-07-04,家居用品,收纳,置物架,12,40424.6,858.93,4012.89,0.24,3368.72
2024-07-04,家居用品,卫浴,镜子,174,113237.63,5363.18,14694.79,0.49,650.79
2024-07-04,服装,男装,商务西服,191,501782.36,15416.02,27304.6,0.45,2627.13
2024-07-04,电子产品,平板电脑,iPad Air,31,188512.62,6902.67,15759.79,0.36,6081.05
2024-07-04,家居用品,灯具,水晶吊灯,65,211421.45,2631.47,17523.99,0.32,3252.64
2024-07-04,食品,生鲜,三文鱼,82,80106.51,1587.36,4476.02,0.23,976.91
2024-07-04,食品,饮料,咖啡,148,71068.8,972.54,5021.96,0.45,480.19
2024-07-04,家居用品,家具,真皮沙发,9,39208.71,650.95,2701.57,0.17,4356.52
2024-07-04,食品,粮油,有机大米,260,111009.5,3234.87,6198.24,0.5,426.96
2024-07-04,电子产品,手机,华为P60,39,93309.66,3690.43,11348.15,0.43,2392.56
2024-07-04,服装,童装,运动服,179,284534.04,3916.91,32933.41,0.32,1589.58
2024-07-04,食品,调味品,调味料,361,133979.03,1507.84,10617.54,0.46,371.13
2024-07-05,家居用品,家具,实木餐桌,120,536511.61,12626.02,72456.75,0.37,4470.93
2024-07-05,服装,童装,运动服,81,22594.51,892.52,2294.28,0.25,278.94
2024-07-05,服装,配饰,手表,266,570593.07,22469.02,73806.35,0.38,2145.09
2024-07-05,家居用品,家具,真皮沙发,8,30361.63,795.7,3850.96,0.48,3795.2
2024-07-05,食品,粮油,面条,399,334640.6,4017.73,16972.76,0.32,838.7
2024-07-05,食品,粮油,有机大米,142,97622.46,1775.5,10113.33,0.21,687.48
2024-07-05,服装,童装,连衣裙,171,94860.77,2710.52,4915.89,0.34,554.74
2024-07-05,食品,饮料,进口红酒,80,58340.51,2679.14,6377.78,0.26,729.26
2024-07-05,食品,调味品,松露油,306,269055.5,11251.99,17927.48,0.22,879.27
2024-07-05,食品,饮料,进口红酒,238,148009.17,1631.66,17884.11,0.42,621.89
2024-07-05,家居用品,灯具,射灯,119,293064.05,8243.89,16335.47,0.17,2462.72
2024-07-05,电子产品,游戏机,Switch OLED,37,362458.15,11802.33,24228.53,0.36,9796.17
2024-07-05,食品,调味品,醋,199,142266.96,5103.33,9456.97,0.49,714.91
2024-07-05,服装,女装,真丝旗袍,16,16862.14,207.51,971.21,0.3,1053.88
2024-07-05,电子产品,游戏机,Switch OLED,89,107480.03,5078.16,6286.98,0.31,1207.64
2024-07-05,食品,零食,高端坚果,170,120480.55,4349.66,13810.47,0.36,708.71
2024-07-06,家居用品,厨具,电饭煲,63,260052.8,3017.97,15588.39,0.26,4127.82
2024-07-06,服装,童装,儿童套装,68,117663.87,2214.16,10128.88,0.44,1730.35
2024-07-06,食品,零食,高端坚果,147,13000.34,615.82,1167.4,0.46,88.44
2024-07-06,服装,配饰,手表,58,11054.72,475.38,1167.0,0.4,190.6
